"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ABSLFC","FC"
"PA5090",99.3392845562501,-0.633872935014115,0.237702002779478,-2.66667056904092,0.0076606721928374,0.0228197699436324,0.633872935014115,-1.55172503475716
"PA4838",105.520268849693,-1.04758938586949,0.39302215673228,-2.66547157183073,0.0076880431464824,0.0228751152282987,1.04758938586949,-2.06707306664158
"PA1661",58.8601202226517,-0.877588062274414,0.32968098138716,-2.66193111468514,0.00776937766779019,0.0231039093618172,0.877588062274414,-1.83730108109524
"PA2456",56.7434069706073,0.930489308244514,0.349587478935079,2.66167801855773,0.00777522143848229,0.0231080824476653,0.930489308244514,1.90592230410136
"PA3129",308.205569040152,0.717978416327524,0.269823099129467,2.66092272545955,0.00779268392304104,0.0231467620636447,0.717978416327524,1.64487552881449
"PA4036",91.0132397157423,-0.600942954590697,0.22599681286426,-2.65907712137357,0.00783550248221346,0.0232474087328614,0.600942954590697,-1.51670757225997
"PA0660",609.931545971594,-0.661827954063993,0.249088807445749,-2.65699595598304,0.00788403887683773,0.0233647712500362,0.661827954063993,-1.58208592238231
"PA4584",102.981189789263,0.613156218878023,0.230755563653538,2.6571676503481,0.00788002449750112,0.0233647712500362,0.613156218878023,1.5296018983007
"PA1911",328.846827529702,-0.681353522805876,0.256469508999825,-2.65666482328838,0.00789178625125154,0.0233744198358071,0.681353522805876,-1.60364357282743
"PA1172",31.9550198453819,-1.33947746787508,0.504476737297805,-2.65518183266467,0.00792656688949627,0.0234640808264725,1.33947746787508,-2.53059646097902
"PA1943",76.6464717700853,-0.715196582455069,0.269721365413067,-2.65161264240144,0.00801083870180962,0.0236863462909271,0.715196582455069,-1.64170690230658
"PA3387",53.476409102955,0.877628863882423,0.331090813552987,2.65071946413871,0.00803205255265324,0.023722361795691,0.877628863882423,1.83735304349648
"PA2447",58.8282896437437,-0.709949518967673,0.268551295494611,-2.64362723575809,0.00820229315338747,0.0241156686837449,0.709949518967673,-1.63574688004641
"PA0864",41.6331705738807,-0.768871480925848,0.291002848613167,-2.64214417346793,0.00823829791209619,0.0242071831366581,0.768871480925848,-1.70393639224674
"PA4051",505.574476289347,0.749207957585874,0.283580107407843,2.64196231687143,0.00824272262070679,0.0242071831366581,0.749207957585874,1.68086977633914
"PA3130",112.404325751313,-0.665849682740804,0.252439560020351,-2.63765981325243,0.00834802798814107,0.0244750071269218,0.665849682740804,-1.58650237693957
"PA1342",934.069247752895,-0.616312894466514,0.233692237481573,-2.63728440922267,0.00835727297988897,0.024488315646026,0.616312894466514,-1.53295239381133
"PA1158",164.157552042308,0.629998128009301,0.238921955692478,2.63683647734822,0.00836831608168588,0.024506875007931,0.629998128009301,1.54756298547741
"PA4498",118.411464857799,-0.683268090435532,0.259565621829894,-2.63235202573672,0.00847959520682207,0.0247909064361247,0.683268090435532,-1.60577314431717
"PA4352",1372.53860582339,-0.884888258914082,0.336601999166103,-2.62888592790982,0.00856650912693247,0.025030945253541,0.884888258914082,-1.84662158950331
"PA1593",95.4523845546685,0.608482975376075,0.231557275671395,2.62778603527699,0.00859425540691728,0.0250979265643084,0.608482975376075,1.52465515832511
"PA4328",349.194326881024,-0.855782985962164,0.326003628349268,-2.62507196712949,0.00866306545335925,0.0252705115578932,0.855782985962164,-1.80974067926809
"PA3053",61.2633710612024,-0.886881128898683,0.337930229070667,-2.62445041196128,0.00867889293485492,0.0252883308135414,0.886881128898683,-1.8491741869311
"PA1317",528.646903406762,0.657935841122438,0.250800523622051,2.62334317177874,0.00870715209440836,0.0253564742581427,0.657935841122438,1.57782351189521
"PA2637",599.831370268646,0.756181147320099,0.288368650570776,2.6222723788573,0.00873455922763301,0.0254078514368933,0.756181147320099,1.68901383707407
"PA4738",398.510461636077,-0.654708642882362,0.250878484980887,-2.60966436772065,0.00906310947282536,0.0262754438421076,0.654708642882362,-1.574297986257
"PA5094",44.1616707113712,-0.831664259259134,0.318822557785537,-2.60854898422392,0.00909269968666406,0.0263318915800778,0.831664259259134,-1.77973724186532
"PA0800",46.2889131454211,0.823457513972296,0.315740654052001,2.60801864886451,0.00910679928121317,0.0263580553167037,0.823457513972296,1.7696419785508
"PA2703",66.0297732078762,0.799528245237765,0.306620361864068,2.60755104578545,0.00911924725186299,0.0263794122838772,0.799528245237765,1.74053188746217
"PA5437",192.714744258016,0.606222787035479,0.232517676048493,2.60721162080188,0.00912829253053313,0.0263909079604969,0.606222787035479,1.52226843778372
"PA0923",227.118099975583,0.647863544648981,0.248522030789233,2.60686564724888,0.00913752056238857,0.0264029189376291,0.647863544648981,1.56684616887306
"PA2431",77.5838801441247,-0.703923618181474,0.270469239286215,-2.60260139023267,0.00925194537148854,0.0267038955702864,0.703923618181474,-1.62892888210379
"PA0108",66.3057246791614,-1.06456817560062,0.409563646277223,-2.59927409397083,0.00934211458518769,0.0269389791916707,1.06456817560062,-2.09154374947427
"PA1960",83.3320520849123,0.689287298334675,0.265403720457856,2.59712748994462,0.00940070249882924,0.027058216705701,0.689287298334675,1.61248674167424
"PA1175",26.4760516432971,-1.03430761250493,0.398446337322563,-2.59585172611991,0.00943567738447161,0.0271184491499538,1.03430761250493,-2.04813045819596
"PA2862",59.2120206816877,-0.825575263889528,0.31802336294801,-2.59595790773551,0.00943276200869309,0.0271184491499538,0.825575263889528,-1.77224156544293
"PA1656",403.681399585562,-0.803966104339362,0.310199944451854,-2.59176740266678,0.00954843042856921,0.0273774280717764,0.803966104339362,-1.74589416255819
"PA4925",42.5949428212347,-0.906758375321138,0.350321360741809,-2.58836165000349,0.00964336761918975,0.0276040072003649,0.906758375321138,-1.87482816765028
"PA1603",49.7777983433728,0.84396664336854,0.32610916327223,2.58798812918977,0.00965383075056084,0.0276187659295869,0.84396664336854,1.79497859905573
"PA3442",265.98690955307,0.621160704537311,0.240138646241419,2.58667529887229,0.00969068632902989,0.0277089734375118,0.621160704537311,1.5381121549587
"PA1509",277.001995381841,-0.727791630845061,0.281542041851055,-2.58501936712559,0.00973735276547563,0.0278118462083069,0.727791630845061,-1.65610211375145
"PA2917",48.4417063963336,-0.694571247994261,0.268903468625448,-2.58297615700049,0.00979520921060344,0.0279609589119447,0.694571247994261,-1.61840339115655
"PA5230",154.836579314325,-0.661668252280779,0.256456116185818,-2.58004473483238,0.00987875171609178,0.0281693281811187,0.661668252280779,-1.5819108001618
"PA1847",1104.02370920351,0.587643130868406,0.228235820628027,2.57471911837245,0.0100321519278074,0.0285598023152678,0.587643130868406,1.50278969776901
"PA4973",924.452778820782,-0.590192843512842,0.229314695770943,-2.57372446858954,0.0100610360100666,0.0286263703643447,0.590192843512842,-1.50544796559205
"PA1131",187.730656664621,-0.618792509486505,0.240507723998926,-2.57285919636106,0.0100862232513397,0.0286823528961595,0.618792509486505,-1.53558940310309
"PA2283",21.7747068375858,1.16274892196805,0.452074839772482,2.57202750445753,0.0101104859097554,0.0287356464633353,1.16274892196805,2.23883610973119
"PA2423",115.189948777062,-0.647000581052865,0.251666989186309,-2.57085994132465,0.0101446345107771,0.0288012427681855,0.647000581052865,-1.56590922319097
"PA4300",19.4594556356459,-1.2478345120691,0.485453147383389,-2.57045302681624,0.0101565599565426,0.028806356277406,1.2478345120691,-2.37484690378841
"PA1705",14.7949278920519,1.21487248003222,0.473245065686333,2.56711071729894,0.0102549862934209,0.0290195479450584,1.21487248003222,2.32120264835118
"PA4861",18.862274322686,1.16187012162783,0.45256698730424,2.56728872017074,0.0102497230306099,0.0290195479450584,1.16187012162783,2.23747276490473
"PA2312",112.963544601365,0.691961205787603,0.269776360822613,2.56494380633517,0.0103192515851558,0.0291855354614949,0.691961205787603,1.61547811426882
"PA4739",426.882222830422,-0.761623685956523,0.296959314066978,-2.56474085801782,0.0103252888551061,0.0291867480727713,0.761623685956523,-1.69539764233817
"PA2375",28.4759336032269,-1.09783549872285,0.428950618692961,-2.55935170828758,0.0104867585866008,0.0295949521066544,1.09783549872285,-2.14033333443466
"PA4704",43.0508372002643,-0.794164247759316,0.310377761645371,-2.55870215555812,0.0105063714048201,0.0296181781097961,0.794164247759316,-1.73407253625875
"PA1863",91.9976840156108,0.958852751120887,0.375084925168586,2.5563617377849,0.0105773096569858,0.0297858871509492,0.958852751120887,1.94376357532605
"PA2655",61.4135403171174,0.861414526977091,0.337382038051569,2.55323173679277,0.0106728459607685,0.0300386643482095,0.861414526977091,1.81681878373493
"PA2031",30.8222081730203,-0.970646878550479,0.380485425315793,-2.55107505824925,0.0107391195085216,0.030192532643083,0.970646878550479,-1.95971910106108
"PA3421",84.6293283598347,-0.816673170922222,0.320323247282418,-2.54952825887841,0.0107868768629356,0.0302757263431343,0.816673170922222,-1.76133968800952
"PA4062",61.3373990779149,-0.810762158272975,0.318262096067707,-2.54746690947606,0.010850814344089,0.0304079902243614,0.810762158272975,-1.75413788764309
"PA3392",443.766460960184,-0.917472894811239,0.360692182398521,-2.54364507905398,0.0109702489603456,0.0307261440202576,0.917472894811239,-1.88880385974675
"PA2912",21.8681556966166,1.14784891341286,0.4517225880998,2.54104829745478,0.0110520651344568,0.0308888007302434,1.14784891341286,2.21583262997032
"PA5381",31.8421648922112,-0.830169497720499,0.326688223130544,-2.54116750755587,0.0110482973714586,0.0308888007302434,0.830169497720499,-1.77789422928633
"PA2310",130.265569149212,0.647062852945328,0.254901076997533,2.53848614751671,0.0111333210293051,0.031082512144047,0.647062852945328,1.56597681490821
"PA2407",180.317683565132,0.864490183380262,0.340853330899952,2.53625270757295,0.011204584668158,0.0312646963072891,0.864490183380262,1.82069615960882
"PA1700",18.8198903370792,1.04029603885074,0.410395370860866,2.53486299484461,0.0112491312137251,0.0313690593480646,1.04029603885074,2.05664963142456
"PA3136",66.3907911848277,0.990886207247276,0.390926839417725,2.53471009747802,0.0112540418529663,0.0313690593480646,0.990886207247276,1.9874054236102
"PA2079",53.2714128499051,-0.640381220697393,0.252686521979291,-2.53429116710022,0.0112675064891006,0.0313897771784153,0.640381220697393,-1.55874098982415
"PA3468",173.085821138728,-0.729476806992227,0.288063109456843,-2.53235066568465,0.0113300619629687,0.0315471602221987,0.729476806992227,-1.65803769561797
"PA1189",55.936251603172,0.99211214908825,0.392919012457782,2.52497873005025,0.0115705292049509,0.0321822736411354,0.99211214908825,1.98909495527268
"PA1019",30.4324921989238,0.794354256135346,0.314752849846441,2.52373967868087,0.0116113877359142,0.0321825212970184,0.794354256135346,1.73430093518962
"PA1691",16.1133134991258,1.46483515123631,0.580271073720441,2.52439802288339,0.0115896624928069,0.0321825212970184,1.46483515123631,2.76031928239214
"PA4824",16.5387875709582,1.45382708888933,0.576120779003961,2.52347622559771,0.0116200917596268,0.0321825212970184,1.45382708888933,2.7393376228374
"PA5423",222.308729793648,0.610937602457852,0.242095640141322,2.52353822688099,0.0116180428262151,0.0321825212970184,0.610937602457852,1.5272514418682
"PA4357",64.0183881136528,-0.99301617498912,0.393604402346669,-2.52287873069701,0.0116398533897186,0.0322201048085615,0.99301617498912,-1.99034175852648
"PA2017",68.005586615137,0.666458889119715,0.264411933611288,2.52053256453801,0.0117177395317771,0.0323698695132139,0.666458889119715,1.58717245026268
"PA3276",54.9180052156414,0.75219171856143,0.29843551787212,2.52044972369457,0.0117204980455958,0.0323698695132139,0.75219171856143,1.68434972419929
"PA4311",284.776476177285,-0.906093768024498,0.359425434858088,-2.52095060657644,0.0117038279514043,0.0323698695132139,0.906093768024498,-1.87396468820005
"PA4866",69.2211813448407,-0.743819400528388,0.295129794147698,-2.52031280906916,0.0117250584228302,0.0323698695132139,0.743819400528388,-1.67460333167669
"PA3866",1182.78895244558,1.06812887401435,0.424690775875262,2.51507434276857,0.0119007286141865,0.0328374293256768,1.06812887401435,2.09671223916272
"PA2441",66.7320527608732,-0.67833852833392,0.270252738390612,-2.51001537439919,0.012072590530392,0.0332261858870357,0.67833852833392,-1.60029572193978
"PA4530",58.7785760955806,-0.647598826688562,0.259026039477532,-2.50013021082668,0.0124147666454642,0.0340571669072197,0.647598826688562,-1.56655869698212
"PA4786",140.07538630565,-0.667927175729493,0.267189030553453,-2.49983008039647,0.0124252887206659,0.0340680729727846,0.667927175729493,-1.58878859939598
"PA5475",1509.51169974959,-1.01514162585862,0.406575668963968,-2.49680859763544,0.0125316576856314,0.0343235508400135,1.01514162585862,-2.02110128982672
"PA2847",36.4814977541883,0.979100448972135,0.392188301911571,2.4965060003062,0.0125423546800693,0.0343347784087746,0.979100448972135,1.97123591821875
"PA1619",96.724635833845,-0.727094945436582,0.293077343163164,-2.48089783259632,0.0131051929812581,0.0358002227162558,0.727094945436582,-1.65530256595663
"PA4482",266.418742743293,0.700454848921602,0.282393526632198,2.4804210538222,0.0131227319581805,0.0358292340598392,0.700454848921602,1.62501704285838
"PA3909",37.8463106575654,-0.925342607600843,0.373492294150556,-2.47754136321708,0.0132291073901482,0.0360630041164649,0.925342607600843,-1.89913519021689
"PA2688",145.81783244126,0.620695819588178,0.250628278053287,2.47655940666125,0.013265554662236,0.0361434274671603,0.620695819588178,1.53761660324666
"PA1670",52.6366589519613,-0.926171203140007,0.374234268482376,-2.47484338325266,0.0133294614448221,0.0362952743005135,0.926171203140007,-1.9002262502696
"PA3710",79.7926115707259,0.799826420471789,0.323202841502607,2.47468870246717,0.0133352352925791,0.0362952743005135,0.799826420471789,1.74089165659108
"PA0424",160.128223807539,0.645274229186947,0.261001485395986,2.47230098406509,0.0134246437284616,0.0365195221970278,0.645274229186947,1.56403655192948
"PA0447",116.619783662059,-0.878458917184367,0.355440458761787,-2.47146574209523,0.0134560443153262,0.0365667125937116,0.878458917184367,-1.83841046709207
"PA5395",13.7099061910257,-1.34942660150059,0.546691746515418,-2.4683500530267,0.0135737507656344,0.036848095453501,1.34942660150059,-2.54810830884557
"PA5231",914.021778861631,-0.651818201012497,0.264097851639712,-2.46809353792745,0.013583481961317,0.0368552868230936,0.651818201012497,-1.57114703519302
"PA4090",129.474991001307,-0.936343349359471,0.379903592473755,-2.46468674660969,0.0137133082223892,0.0371494304993824,0.936343349359471,-1.91367169986001
"PA3682",60.1791802626207,-0.696806982737361,0.28295594629079,-2.46259883162611,0.0137934151953518,0.0373081770668455,0.696806982737361,-1.62091336428303
"PA1065",69.4912255652141,-0.608620478603815,0.247266357330409,-2.46139622540946,0.0138397428634202,0.0374140373305137,0.608620478603815,-1.52480048009476
"PA2927",53.2944233924032,-0.632389869536884,0.256963364099746,-2.46101179346098,0.0138545811812377,0.0374347042923992,0.632389869536884,-1.550130707948
"PA4170",344.507230436833,0.714849327018734,0.290710544917225,2.45897281511503,0.0139335168028877,0.0376284491137664,0.714849327018734,1.64131179244222
"PA1547",91.8120884982589,0.657907460283006,0.267712472386858,2.45751516325432,0.0139901904567386,0.0377423282202529,0.657907460283006,1.57779247310044
"PA0223",21.5892306511871,-1.1703908322403,0.476380594370757,-2.4568398588659,0.0140165152608725,0.037774181987354,1.1703908322403,-2.25072661823687
"PA0826",112.966028126194,-1.28592847045671,0.524235928706967,-2.45295753312534,0.0141687064678604,0.0381448258969196,1.28592847045671,-2.43838928859232
